a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
0,6,1030,0,1,3,0,1,702,1,0,29,156,0,0
6,0,1030,0,1,0,3,0,702,1,29,0,0,156,0
0,6,1031,1,1,3,0,1,605,1,0,47,138,75,0
6,0,1031,1,1,0,3,0,507,1,36,0,0,121,0
0,6,1032,2,1,3,0,1,670,1,0,37,135,31,0
6,0,1032,2,1,0,3,1,567,1,0,2,26,101,0
0,6,1033,0,2,3,0,1,550,1,0,19,75,0,0
6,0,1033,0,2,0,3,0,550,1,19,0,0,75,0
0,6,1034,1,2,3,0,1,456,1,0,52,99,0,0
6,0,1034,1,2,0,3,0,609,1,63,0,38,139,0
0,6,1035,2,2,3,0,1,392,1,0,66,142,77,0
6,0,1035,2,2,0,3,0,531,1,10,0,0,79,0
0,7,1000,0,0,0,1,1,427,1,0,56,0,0,0
7,0,1000,0,0,1,0,0,427,1,56,0,0,0,0
0,7,1001,1,0,0,1,1,428,1,0,63,0,0,0
7,0,1001,1,0,1,0,0,271,1,93,0,0,0,0
0,7,1002,2,0,0,1,1,622,1,0,6,0,0,0
7,0,1002,2,0,1,0,0,582,1,11,0,0,0,0
0,7,1003,0,1,0,1,0,610,1,40,0,0,0,0
7,0,1003,0,1,1,0,1,610,1,0,40,0,0,0
