a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
0,17,2020,2,0,2,3,0,420,1,55,0,20,10,0
17,0,2020,2,0,3,2,1,575,1,0,49,0,0,0
0,17,2021,0,1,2,3,0,571,1,53,0,0,0,0
17,0,2021,0,1,3,2,1,571,1,0,53,0,0,0
0,17,2022,1,1,2,3,0,646,1,76,0,4,0,0
17,0,2022,1,1,3,2,1,739,1,0,53,0,0,0
0,17,2023,2,1,2,3,0,703,1,43,0,25,0,0
17,0,2023,2,1,3,2,1,808,1,0,84,0,14,0
0,17,2024,0,2,2,3,0,314,1,27,0,0,54,0
17,0,2024,0,2,3,2,1,313,1,0,60,54,0,0
0,17,2025,1,2,2,3,0,433,1,26,0,0,38,0
17,0,2025,1,2,3,2,1,334,1,0,36,20,0,0
0,17,2026,2,2,2,3,0,538,1,33,0,2,0,0
17,0,2026,2,2,3,2,1,474,1,0,59,14,6,0
0,17,2027,0,0,3,0,0,556,1,59,0,71,0,0
17,0,2027,0,0,0,3,1,556,1,0,61,0,71,0
0,17,2028,1,0,3,0,0,379,1,113,0,18,0,0
17,0,2028,1,0,0,3,1,330,1,0,59,21,0,0
0,17,2029,2,0,3,0,1,349,1,0,47,56,7,0
17,0,2029,2,0,0,3,1,390,1,0,59,8,5,0
0,17,2030,0,1,3,0,0,422,1,15,0,33,0,0
17,0,2030,0,1,0,3,1,422,1,0,19,0,33,0
0,17,2031,1,1,3,0,0,343,1,55,0,0,6,0
17,0,2031,1,1,0,3,0,244,1,67,0,2,0,0
0,17,2032,2,1,3,0,0,766,1,46,0,208,11,0
17,0,2032,2,1,0,3,1,630,1,0,22,48,100,0
0,17,2033,0,2,3,0,0,330,1,58,0,78,0,0
17,0,2033,0,2,0,3,0,367,1,29,0,0,17,0
0,17,2034,1,2,3,0,0,390,1,36,0,8,0,0
17,0,2034,1,2,0,3,0,337,1,15,0,0,13,0
0,17,2035,2,2,3,0,1,482,1,0,19,31,38,0
17,0,2035,2,2,0,3,1,418,1,0,35,0,16,0
0,18,2000,0,0,0,1,0,448,1,51,0,0,47,0
18,0,2000,0,0,1,0,1,448,1,0,51,47,0,0
0,18,2001,1,0,0,1,1,571,1,0,60,53,78,0
18,0,2001,1,0,1,0,0,547,1,53,0,41,48,0
0,18,2002,2,0,0,1,1,594,1,0,4,114,33,0
18,0,2002,2,0,1,0,0,409,1,78,0,24,22,0
0,18,2003,0,1,0,1,1,649,1,0,4,99,28,0
18,0,2003,0,1,1,0,0,649,1,4,0,28,99,0
0,18,2004,1,1,0,1,0,845,1,19,0,24,0,0
18,0,2004,1,1,1,0,0,349,1,112,0,208,0,0
0,18,2005,2,1,0,1,1,505,1,0,74,48,0,0
18,0,2005,2,1,1,0,0,667,1,1,0,37,0,0
0,18,2006,0,2,0,1,1,625,1,0,17,55,29,0
18,0,2006,0,2,1,0,1,383,1,0,51,32,82,0
0,18,2007,1,2,0,1,0,650,1,37,0,3,56,0
18,0,2007,1,2,1,0,1,570,1,0,3,21,20,0
0,18,2008,2,2,0,1,0,323,1,27,0,64,64,0
18,0,2008,2,2,1,0,1,464,1,0,27,82,42,0
0,18,2009,0,0,1,2,0,314,1,41,0,0,0,0
18,0,2009,0,0,2,1,1,314,1,0,41,0,0,0
0,18,2010,1,0,1,2,0,391,1,27,0,43,0,0
18,0,2010,1,0,2,1,0,445,1,38,0,74,1,0
0,18,2011,2,0,1,2,1,643,1,0,8,84,47,0
18,0,2011,2,0,2,1,0,643,1,79,0,83,9,0
0,18,2012,0,1,1,2,1,356,1,0,45,6,90,0
18,0,2012,0,1,2,1,0,356,1,45,0,90,6,0
0,18,2013,1,1,1,2,1,250,1,0,72,32,0,0
18,0,2013,1,1,2,1,0,340,1,45,0,38,0,0
0,18,2014,2,1,1,2,1,391,1,0,111,37,0,0
18,0,2014,2,1,2,1,0,197,1,105,0,59,0,0
0,18,2015,0,2,1,2,1,280,1,0,29,44,0,0
18,0,2015,0,2,2,1,1,336,1,0,3,1,0,0
0,18,2016,1,2,1,2,0,359,1,3,0,96,43,0
18,0,2016,1,2,2,1,0,247,1,87,0,0,45,0
0,18,2017,2,2,1,2,0,453,1,13,0,75,32,0
18,0,2017,2,2,2,1,0,292,1,54,0,0,45,0
0,18,2018,0,0,2,3,0,475,1,27,0,0,61,0
18,0,2018,0,0,3,2,1,475,1,0,27,61,0,0
0,18,2019,1,0,2,3,-1,562,1,0,0,76,114,0
18,0,2019,1,0,3,2,0,555,1,13,0,122,22,0
0,18,2020,2,0,2,3,1,766,1,0,46,20,230,0
18,0,2020,2,0,3,2,0,649,1,42,0,98,41,0
0,18,2021,0,1,2,3,1,238,1,0,76,0,75,0
18,0,2021,0,1,3,2,0,238,1,76,0,75,0,0
0,18,2022,1,1,2,3,1,235,1,0,21,13,0,0
18,0,2022,1,1,3,2,1,510,1,0,15,120,56,0
0,18,2023,2,1,2,3,1,505,1,0,33,2,106,0
18,0,2023,2,1,3,2,0,433,1,46,0,132,0,0
0,18,2024,0,2,2,3,1,289,1,0,7,39,25,0
18,0,2024,0,2,3,2,1,323,1,0,27,46,39,0
0,18,2025,1,2,2,3,1,322,1,0,55,6,66,0
18,0,2025,1,2,3,2,0,487,1,31,0,64,0,0
0,18,2026,2,2,2,3,1,298,1,0,10,6,118,0
18,0,2026,2,2,3,2,1,412,1,0,13,182,0,0
0,18,2027,0,0,3,0,0,405,1,41,0,40,0,0
18,0,2027,0,0,0,3,1,405,1,0,41,0,40,0
0,18,2028,1,0,3,0,1,587,1,0,54,126,75,0
18,0,2028,1,0,0,3,0,844,1,7,0,43,124,0
0,18,2029,2,0,3,0,1,910,1,0,50,39,142,0
18,0,2029,2,0,0,3,0,548,1,42,0,63,45,0
0,18,2030,0,1,3,0,1,376,1,0,48,19,94,0
18,0,2030,0,1,0,3,0,376,1,48,0,94,19,0
0,18,2031,1,1,3,0,0,360,1,13,0,12,0,0
18,0,2031,1,1,0,3,0,667,1,9,0,16,101,0
0,18,2032,2,1,3,0,1,550,1,0,74,62,25,0
18,0,2032,2,1,0,3,0,475,1,56,0,166,0,0
0,18,2033,0,2,3,0,1,497,1,0,13,77,0,0
18,0,2033,0,2,0,3,-1,529,1,0,0,0,77,0
0,18,2034,1,2,3,0,1,463,1,0,26,56,50,0
18,0,2034,1,2,0,3,1,565,1,0,41,91,81,0
0,18,2035,2,2,3,0,1,343,1,0,72,68,27,0
18,0,2035,2,2,0,3,0,328,1,18,0,33,19,0
0,19,2000,0,0,0,1,0,579,1,46,0,0,55,0
19,0,2000,0,0,1,0,1,579,1,0,46,55,0,0
0,19,2001,1,0,0,1,1,676,1,0,30,16,55,0
19,0,2001,1,0,1,0,1,610,1,0,13,24,11,0
0,19,2002,2,0,0,1,0,831,1,13,0,134,353,0
19,0,2002,2,0,1,0,0,439,1,76,0,45,4,0
0,19,2003,0,1,0,1,0,600,1,48,0,3,33,0
19,0,2003,0,1,1,0,1,600,1,0,48,33,3,0
0,19,2004,1,1,0,1,0,661,1,42,0,38,85,0
19,0,2004,1,1,1,0,1,690,1,0,20,108,119,0
0,19,2005,2,1,0,1,1,657,1,0,76,114,0,0
19,0,2005,2,1,1,0,1,652,1,0,27,58,0,0
0,19,2006,0,2,0,1,1,358,1,0,59,0,70,0
19,0,2006,0,2,1,0,0,419,1,6,0,0,44,0
0,19,2007,1,2,0,1,0,560,1,8,0,24,21,0
19,0,2007,1,2,1,0,0,496,1,6,0,90,1,0
0,19,2008,2,2,0,1,0,726,1,13,0,43,77,0
19,0,2008,2,2,1,0,1,514,1,0,46,63,89,0
0,19,2009,0,0,1,2,0,587,1,20,0,0,317,0
19,0,2009,0,0,2,1,1,587,1,0,20,317,0,0
0,19,2010,1,0,1,2,0,748,1,32,0,99,45,0
19,0,2010,1,0,2,1,0,721,1,31,0,20,92,0
0,19,2011,2,0,1,2,1,652,1,0,3,78,136,0
19,0,2011,2,0,2,1,0,694,1,56,0,75,35,0
0,19,2012,0,1,1,2,0,614,1,8,0,106,116,0
19,0,2012,0,1,2,1,1,614,1,0,8,116,106,0
0,19,2013,1,1,1,2,0,934,1,25,0,209,178,0
19,0,2013,1,1,2,1,0,409,1,52,0,229,0,0
0,19,2014,2,1,1,2,1,968,1,0,12,220,0,0
19,0,2014,2,1,2,1,1,659,1,0,10,240,98,0
0,19,2015,0,2,1,2,1,358,1,0,49,0,49,0
19,0,2015,0,2,2,1,0,320,1,52,0,0,0,0
0,19,2016,1,2,1,2,0,538,1,46,0,32,122,0
19,0,2016,1,2,2,1,0,372,1,41,0,0,0,0
0,19,2017,2,2,1,2,0,509,1,37,0,20,0,0
19,0,2017,2,2,2,1,0,360,1,16,0,91,0,0
0,19,2018,0,0,2,3,0,486,1,32,0,0,216,0
19,0,2018,0,0,3,2,1,486,1,0,32,216,0,0
0,19,2019,1,0,2,3,0,565,1,23,0,52,338,0
19,0,2019,1,0,3,2,0,583,1,27,0,155,51,0
0,19,2020,2,0,2,3,0,690,1,5,0,0,203,0
19,0,2020,2,0,3,2,0,386,1,86,0,18,0,0
0,19,2021,0,1,2,3,0,893,1,11,0,6,159,0
19,0,2021,0,1,3,2,1,893,1,0,11,159,6,0
0,19,2022,1,1,2,3,0,835,1,48,0,108,0,0
19,0,2022,1,1,3,2,1,690,1,0,18,136,67,0
0,19,2023,2,1,2,3,1,808,1,0,97,372,0,0
19,0,2023,2,1,3,2,0,381,1,92,0,239,0,0
0,19,2024,0,2,2,3,0,467,1,7,0,0,62,0
19,0,2024,0,2,3,2,0,321,1,52,0,0,0,0
0,19,2025,1,2,2,3,0,451,1,3,0,52,1,0
19,0,2025,1,2,3,2,1,496,1,0,5,34,0,0
0,19,2026,2,2,2,3,0,395,1,51,0,0,0,0
19,0,2026,2,2,3,2,0,357,1,16,0,71,2,0
0,19,2027,0,0,3,0,1,598,1,0,26,0,80,0
19,0,2027,0,0,0,3,0,598,1,26,0,80,0,0
0,19,2028,1,0,3,0,0,535,1,33,0,111,46,0
19,0,2028,1,0,0,3,0,442,1,72,0,0,7,0
0,19,2029,2,0,3,0,0,479,1,67,0,68,32,0
19,0,2029,2,0,0,3,0,514,1,43,0,73,64,0
0,19,2030,0,1,3,0,1,703,1,0,42,229,0,0
19,0,2030,0,1,0,3,0,703,1,42,0,0,229,0
0,19,2031,1,1,3,0,1,582,1,0,28,386,0,0
19,0,2031,1,1,0,3,0,475,1,99,0,113,92,0
0,19,2032,2,1,3,0,1,742,1,0,95,535,0,0
19,0,2032,2,1,0,3,0,724,1,49,0,91,0,0
0,19,2033,0,2,3,0,0,480,1,11,0,83,24,0
19,0,2033,0,2,0,3,0,432,1,10,0,0,72,0
0,19,2034,1,2,3,0,1,682,1,0,19,185,89,0
19,0,2034,1,2,0,3,1,393,1,0,45,69,11,0
0,19,2035,2,2,3,0,0,445,1,67,0,124,112,0
19,0,2035,2,2,0,3,1,472,1,0,10,97,26,0
0,20,2000,0,0,0,1,0,776,1,40,0,0,163,0
20,0,2000,0,0,1,0,1,776,1,0,40,163,0,0
0,20,2001,1,0,0,1,1,724,1,0,76,3,152,0
20,0,2001,1,0,1,0,0,738,1,92,0,442,0,0
0,20,2002,2,0,0,1,1,546,1,0,65,68,54,0
20,0,2002,2,0,1,0,0,631,1,28,0,196,27,0
0,20,2003,0,1,0,1,1,505,1,0,90,0,0,0
20,0,2003,0,1,1,0,0,505,1,90,0,0,0,0
0,20,2004,1,1,0,1,1,1027,1,0,4,52,40,0
20,0,2004,1,1,1,0,0,481,1,64,0,43,0,0
0,20,2005,2,1,0,1,1,1105,1,0,36,78,0,0
20,0,2005,2,1,1,0,0,619,1,8,0,0,30,0
0,20,2006,0,2,0,1,1,525,1,0,37,19,0,0
20,0,2006,0,2,1,0,0,525,1,37,0,0,19,0
0,20,2007,1,2,0,1,1,562,1,0,3,31,73,0
20,0,2007,1,2,1,0,0,371,1,67,0,0,54,0
0,20,2008,2,2,0,1,1,749,1,0,8,98,65,0
20,0,2008,2,2,1,0,0,531,1,76,0,0,94,0
0,20,2009,0,0,1,2,1,817,1,0,51,17,56,0
20,0,2009,0,0,2,1,0,817,1,51,0,56,17,0
0,20,2010,1,0,1,2,0,602,1,8,0,70,13,0
20,0,2010,1,0,2,1,0,688,1,33,0,132,50,0
0,20,2011,2,0,1,2,1,926,1,0,54,80,413,0
20,0,2011,2,0,2,1,0,859,1,62,0,172,89,0
0,20,2012,0,1,1,2,1,859,1,0,55,23,165,0
20,0,2012,0,1,2,1,0,859,1,55,0,165,23,0
0,20,2013,1,1,1,2,0,634,1,47,0,37,0,0
20,0,2013,1,1,2,1,0,624,1,79,0,68,0,0
0,20,2014,2,1,1,2,0,1170,1,6,0,24,99,0
20,0,2014,2,1,2,1,0,849,1,57,0,363,36,0
0,20,2015,0,2,1,2,1,475,1,0,20,20,0,0
20,0,2015,0,2,2,1,0,475,1,20,0,0,20,0
0,20,2016,1,2,1,2,1,676,1,0,46,5,53,0
20,0,2016,1,2,2,1,0,562,1,59,0,17,82,0
0,20,2017,2,2,1,2,1,561,1,0,47,4,94,0
20,0,2017,2,2,2,1,0,364,1,80,0,0,52,0
0,20,2018,0,0,2,3,1,778,1,0,56,0,328,0
20,0,2018,0,0,3,2,0,778,1,56,0,328,0,0
0,20,2019,1,0,2,3,1,592,1,0,61,16,58,0
20,0,2019,1,0,3,2,0,818,1,19,0,131,0,0
0,20,2020,2,0,2,3,1,1173,1,0,48,125,432,0
20,0,2020,2,0,3,2,0,718,1,27,0,213,0,0
0,20,2021,0,1,2,3,1,575,1,0,66,0,0,0
20,0,2021,0,1,3,2,0,575,1,66,0,0,0,0
0,20,2022,1,1,2,3,1,988,1,0,39,90,214,0
20,0,2022,1,1,3,2,0,602,1,94,0,143,0,0
0,20,2023,2,1,2,3,0,1050,1,13,0,5,494,0
20,0,2023,2,1,3,2,0,960,1,48,0,292,27,0
0,20,2024,0,2,2,3,1,495,1,0,45,21,0,0
20,0,2024,0,2,3,2,0,495,1,45,0,0,21,0
0,20,2025,1,2,2,3,1,629,1,0,67,62,72,0
20,0,2025,1,2,3,2,0,637,1,34,0,66,45,0
0,20,2026,2,2,2,3,1,691,1,0,59,0,283,0
20,0,2026,2,2,3,2,0,767,1,2,0,169,0,0
0,20,2027,0,0,3,0,1,807,1,0,33,0,191,0
20,0,2027,0,0,0,3,0,807,1,33,0,191,0,0
0,20,2028,1,0,3,0,1,710,1,0,49,190,13,0
20,0,2028,1,0,0,3,0,751,1,33,0,241,0,0
0,20,2029,2,0,3,0,1,652,1,0,24,20,218,0
20,0,2029,2,0,0,3,0,732,1,54,0,94,12,0
0,20,2030,0,1,3,0,1,456,1,0,78,124,0,0
20,0,2030,0,1,0,3,0,456,1,78,0,0,124,0
0,20,2031,1,1,3,0,1,773,1,0,51,19,30,0
20,0,2031,1,1,0,3,0,785,1,19,0,214,24,0
0,20,2032,2,1,3,0,1,1008,1,0,37,132,1,0
20,0,2032,2,1,0,3,0,1114,1,32,0,423,8,0
0,20,2033,0,2,3,0,1,331,1,0,60,0,0,0
20,0,2033,0,2,0,3,0,331,1,60,0,0,0,0
0,20,2034,1,2,3,0,0,770,1,4,0,52,65,0
20,0,2034,1,2,0,3,0,459,1,83,0,69,154,0
0,20,2035,2,2,3,0,1,472,1,0,47,99,20,0
20,0,2035,2,2,0,3,0,524,1,66,0,107,30,0
0,21,2000,0,0,0,1,0,580,1,37,0,15,59,0
21,0,2000,0,0,1,0,1,580,1,0,37,59,15,0
0,21,2001,1,0,0,1,0,614,1,70,0,9,46,0
21,0,2001,1,0,1,0,1,734,1,0,22,29,8,0
0,21,2002,2,0,0,1,1,431,1,0,95,8,38,0
21,0,2002,2,0,1,0,1,756,1,0,22,57,29,0
0,21,2003,0,1,0,1,0,792,1,16,0,9,12,0
21,0,2003,0,1,1,0,1,792,1,0,16,12,9,0
0,21,2004,1,1,0,1,1,711,1,0,8,0,33,0
21,0,2004,1,1,1,0,1,523,1,0,35,34,51,0
0,21,2005,2,1,0,1,1,586,1,0,23,0,8,0
21,0,2005,2,1,1,0,1,505,1,0,41,40,58,0
0,21,2006,0,2,0,1,0,594,1,52,0,44,40,0
21,0,2006,0,2,1,0,1,986,1,0,39,31,14,0
0,21,2007,1,2,0,1,1,553,1,0,9,19,16,0
21,0,2007,1,2,1,0,1,725,1,0,29,24,11,0
0,21,2008,2,2,0,1,0,748,1,34,0,80,32,0
21,0,2008,2,2,1,0,0,744,1,10,0,42,40,0
0,21,2009,0,0,1,2,1,687,1,0,42,39,23,0
21,0,2009,0,0,2,1,0,687,1,42,0,23,39,0
0,21,2010,1,0,1,2,0,586,1,6,0,0,22,0
21,0,2010,1,0,2,1,0,543,1,100,0,11,0,0
0,21,2011,2,0,1,2,1,825,1,0,50,0,29,0
21,0,2011,2,0,2,1,0,643,1,29,0,12,0,0
0,21,2012,0,1,1,2,1,1005,1,0,47,0,0,0
21,0,2012,0,1,2,1,0,1005,1,47,0,0,0,0
0,21,2013,1,1,1,2,1,588,1,0,78,0,0,0
21,0,2013,1,1,2,1,0,930,1,9,0,0,0,0
0,21,2014,2,1,1,2,1,821,1,0,73,89,29,0
21,0,2014,2,1,2,1,0,665,1,49,0,0,10,0
0,21,2015,0,2,1,2,0,730,1,18,0,61,17,0
21,0,2015,0,2,2,1,0,734,1,13,0,35,109,0
0,21,2016,1,2,1,2,1,739,1,0,44,80,28,0
21,0,2016,1,2,2,1,0,816,1,47,0,14,0,0
0,21,2017,2,2,1,2,1,604,1,0,53,119,43,0
21,0,2017,2,2,2,1,0,717,1,67,0,5,0,0
0,21,2018,0,0,2,3,1,573,1,0,43,0,26,0
21,0,2018,0,0,3,2,0,573,1,43,0,26,0,0
0,21,2019,1,0,2,3,0,613,1,44,0,40,17,0
21,0,2019,1,0,3,2,0,631,1,23,0,139,22,0
0,21,2020,2,0,2,3,1,529,1,0,27,15,79,0
21,0,2020,2,0,3,2,0,676,1,39,0,57,33,0
0,21,2021,0,1,2,3,1,506,1,0,44,4,69,0
21,0,2021,0,1,3,2,0,506,1,44,0,69,4,0
0,21,2022,1,1,2,3,0,709,1,1,0,0,40,0
21,0,2022,1,1,3,2,1,775,1,0,28,124,23,0
0,21,2023,2,1,2,3,0,816,1,46,0,5,80,0
21,0,2023,2,1,3,2,0,878,1,29,0,99,12,0
0,21,2024,0,2,2,3,1,615,1,0,53,0,46,0
21,0,2024,0,2,3,2,0,614,1,64,0,37,0,0
0,21,2025,1,2,2,3,1,541,1,0,55,19,61,0
21,0,2025,1,2,3,2,0,540,1,3,0,41,0,0
0,21,2026,2,2,2,3,1,625,1,0,48,18,116,0
21,0,2026,2,2,3,2,0,664,1,28,0,76,0,0
0,21,2027,0,0,3,0,1,607,1,0,4,79,9,0
21,0,2027,0,0,0,3,0,607,1,4,0,9,79,0
0,21,2028,1,0,3,0,1,675,1,0,2,59,11,0
21,0,2028,1,0,0,3,1,510,1,0,16,31,62,0
0,21,2029,2,0,3,0,1,586,1,0,53,104,31,0
21,0,2029,2,0,0,3,0,667,1,94,0,19,13,0
0,21,2030,0,1,3,0,0,871,1,15,0,71,2,0
21,0,2030,0,1,0,3,1,871,1,0,15,2,71,0
0,21,2031,1,1,3,0,0,696,1,10,0,94,18,0
21,0,2031,1,1,0,3,0,625,1,53,0,13,91,0
0,21,2032,2,1,3,0,1,1011,1,0,2,122,52,0
21,0,2032,2,1,0,3,0,546,1,63,0,15,40,0
0,21,2033,0,2,3,0,0,698,1,39,0,79,18,0
21,0,2033,0,2,0,3,0,703,1,19,0,41,136,0
0,21,2034,1,2,3,0,1,595,1,0,8,83,11,0
21,0,2034,1,2,0,3,1,799,1,0,6,11,80,0
0,21,2035,2,2,3,0,1,505,1,0,68,92,12,0
21,0,2035,2,2,0,3,0,716,1,70,0,13,9,0
0,22,2000,0,0,0,1,0,826,1,22,0,4,21,0
22,0,2000,0,0,1,0,1,826,1,0,22,21,4,0
0,22,2001,1,0,0,1,1,620,1,0,3,26,0,0
22,0,2001,1,0,1,0,0,757,1,7,0,36,0,0
0,22,2002,2,0,0,1,0,670,1,35,0,6,28,0
22,0,2002,2,0,1,0,0,488,1,49,0,8,0,0
0,22,2003,0,1,0,1,1,523,1,0,95,41,56,0
22,0,2003,0,1,1,0,0,523,1,95,0,56,41,0
0,22,2004,1,1,0,1,0,619,1,42,0,64,0,0
22,0,2004,1,1,1,0,1,870,1,0,12,219,38,0
0,22,2005,2,1,0,1,1,1001,1,0,4,25,0,0
22,0,2005,2,1,1,0,0,412,1,139,0,100,13,0
0,22,2006,0,2,0,1,1,635,1,0,66,40,73,0
22,0,2006,0,2,1,0,1,630,1,0,83,49,30,0
0,22,2007,1,2,0,1,0,605,1,46,0,0,39,0
22,0,2007,1,2,1,0,0,452,1,97,0,9,11,0
0,22,2008,2,2,0,1,0,590,1,61,0,7,17,0
22,0,2008,2,2,1,0,0,285,1,139,0,76,40,0
0,22,2009,0,0,1,2,1,761,1,0,33,51,86,0
22,0,2009,0,0,2,1,0,761,1,33,0,86,51,0
0,22,2010,1,0,1,2,0,721,1,9,0,84,39,0
22,0,2010,1,0,2,1,0,283,1,130,0,0,39,0
0,22,2011,2,0,1,2,0,641,1,33,0,21,0,0
22,0,2011,2,0,2,1,0,903,1,11,0,17,0,0
0,22,2012,0,1,1,2,0,700,1,44,0,85,35,0
22,0,2012,0,1,2,1,1,700,1,0,44,35,85,0
0,22,2013,1,1,1,2,0,780,1,18,0,45,0,0
22,0,2013,1,1,2,1,1,654,1,0,49,18,0,0
0,22,2014,2,1,1,2,0,893,1,8,0,37,0,0
22,0,2014,2,1,2,1,1,822,1,0,8,77,25,0
0,22,2015,0,2,1,2,0,810,1,22,0,61,97,0
22,0,2015,0,2,2,1,1,958,1,0,20,86,38,0
0,22,2016,1,2,1,2,0,720,1,33,0,71,17,0
22,0,2016,1,2,2,1,0,430,1,64,0,0,0,0
0,22,2017,2,2,1,2,0,690,1,7,0,71,35,0
22,0,2017,2,2,2,1,0,473,1,99,0,0,21,0
0,22,2018,0,0,2,3,1,573,1,0,23,0,40,0
22,0,2018,0,0,3,2,0,573,1,23,0,40,0,0
0,22,2019,1,0,2,3,0,665,1,63,0,34,172,0
22,0,2019,1,0,3,2,0,450,1,65,0,129,35,0
0,22,2020,2,0,2,3,0,720,1,74,0,58,71,0
22,0,2020,2,0,3,2,0,295,1,136,0,66,12,0
0,22,2021,0,1,2,3,0,660,1,18,0,0,64,0
22,0,2021,0,1,3,2,1,660,1,0,18,64,0,0
0,22,2022,1,1,2,3,0,649,1,29,0,0,106,0
22,0,2022,1,1,3,2,0,448,1,89,0,98,0,0
0,22,2023,2,1,2,3,0,673,1,109,0,18,83,0
22,0,2023,2,1,3,2,0,775,1,25,0,249,6,0
0,22,2024,0,2,2,3,0,522,1,13,0,0,85,0
22,0,2024,0,2,3,2,1,582,1,0,48,69,0,0
0,22,2025,1,2,2,3,0,490,1,35,0,0,24,0
22,0,2025,1,2,3,2,1,534,1,0,46,86,0,0
0,22,2026,2,2,2,3,1,364,1,0,111,0,54,0
22,0,2026,2,2,3,2,0,520,1,63,0,88,0,0
0,22,2027,0,0,3,0,0,709,1,42,0,32,84,0
22,0,2027,0,0,0,3,1,709,1,0,42,84,32,0
0,22,2028,1,0,3,0,1,352,1,0,122,46,54,0
22,0,2028,1,0,0,3,0,220,1,117,0,0,0,0
0,22,2029,2,0,3,0,0,631,1,33,0,114,36,0
22,0,2029,2,0,0,3,0,267,1,143,0,22,34,0
0,22,2030,0,1,3,0,1,623,1,0,22,9,51,0
22,0,2030,0,1,0,3,0,623,1,22,0,51,9,0
0,22,2031,1,1,3,0,0,823,1,29,0,18,32,0
22,0,2031,1,1,0,3,0,345,1,127,0,42,40,0
0,22,2032,2,1,3,0,0,778,1,1,0,274,0,0
22,0,2032,2,1,0,3,0,513,1,138,0,196,28,0
0,22,2033,0,2,3,0,1,604,1,0,32,52,55,0
22,0,2033,0,2,0,3,1,608,1,0,68,72,21,0
0,22,2034,1,2,3,0,0,600,1,22,0,80,39,0
22,0,2034,1,2,0,3,0,274,1,155,0,0,0,0
0,22,2035,2,2,3,0,1,652,1,0,15,28,67,0
22,0,2035,2,2,0,3,1,633,1,0,48,56,46,0
0,23,2000,0,0,0,1,1,442,1,0,41,0,5,0
23,0,2000,0,0,1,0,0,442,1,41,0,5,0,0
0,23,2001,1,0,0,1,0,578,1,21,0,0,59,0
23,0,2001,1,0,1,0,1,453,1,0,33,21,0,0
0,23,2002,2,0,0,1,1,591,1,0,48,10,37,0
23,0,2002,2,0,1,0,0,531,1,57,0,46,9,0
0,23,2003,0,1,0,1,0,542,1,27,0,17,33,0
23,0,2003,0,1,1,0,1,542,1,0,27,33,17,0
0,23,2004,1,1,0,1,1,622,1,0,30,0,16,0
23,0,2004,1,1,1,0,1,503,1,0,27,35,23,0
0,23,2005,2,1,0,1,1,841,1,0,15,0,6,0
23,0,2005,2,1,1,0,0,619,1,52,0,57,14,0
0,23,2006,0,2,0,1,1,454,1,0,33,8,56,0
23,0,2006,0,2,1,0,1,501,1,0,12,56,19,0
0,23,2007,1,2,0,1,1,465,1,0,31,9,53,0
23,0,2007,1,2,1,0,1,480,1,0,9,18,0,0
0,23,2008,2,2,0,1,0,540,1,55,0,17,54,0
23,0,2008,2,2,1,0,0,547,1,6,0,23,37,0
0,23,2009,0,0,1,2,0,527,1,26,0,8,11,0
23,0,2009,0,0,2,1,1,527,1,0,26,11,8,0
0,23,2010,1,0,1,2,0,522,1,16,0,3,67,0
23,0,2010,1,0,2,1,0,639,1,22,0,28,0,0
0,23,2011,2,0,1,2,1,636,1,0,49,0,54,0
23,0,2011,2,0,2,1,0,558,1,39,0,56,0,0
0,23,2012,0,1,1,2,0,469,1,58,0,29,18,0
23,0,2012,0,1,2,1,1,469,1,0,58,18,29,0
0,23,2013,1,1,1,2,0,558,1,41,0,46,22,0
23,0,2013,1,1,2,1,0,690,1,18,0,47,0,0
0,23,2014,2,1,1,2,1,684,1,0,23,106,25,0
23,0,2014,2,1,2,1,0,636,1,22,0,0,0,0
0,23,2015,0,2,1,2,0,595,1,14,0,0,31,0
23,0,2015,0,2,2,1,1,595,1,0,14,31,0,0
0,23,2016,1,2,1,2,1,542,1,0,42,31,32,0
23,0,2016,1,2,2,1,1,558,1,0,4,17,8,0
0,23,2017,2,2,1,2,0,591,1,2,0,140,38,0
23,0,2017,2,2,2,1,0,645,1,44,0,89,56,0
0,23,2018,0,0,2,3,0,505,1,55,0,47,70,0
23,0,2018,0,0,3,2,1,505,1,0,55,70,47,0
0,23,2019,1,0,2,3,0,660,1,82,0,117,81,0
23,0,2019,1,0,3,2,1,839,1,0,17,71,133,0
0,23,2020,2,0,2,3,0,560,1,48,0,35,147,0
23,0,2020,2,0,3,2,0,731,1,44,0,43,143,0
0,23,2021,0,1,2,3,0,572,1,27,0,32,96,0
23,0,2021,0,1,3,2,1,572,1,0,27,96,32,0
0,23,2022,1,1,2,3,0,607,1,25,0,19,154,0
23,0,2022,1,1,3,2,1,664,1,0,39,187,40,0
0,23,2023,2,1,2,3,1,1091,1,0,68,18,59,0
23,0,2023,2,1,3,2,1,997,1,0,8,82,87,0
0,23,2024,0,2,2,3,0,508,1,43,0,67,99,0
23,0,2024,0,2,3,2,1,458,1,0,48,51,14,0
0,23,2025,1,2,2,3,1,657,1,0,46,16,98,0
23,0,2025,1,2,3,2,1,574,1,0,58,62,20,0
0,23,2026,2,2,2,3,1,686,1,0,24,76,42,0
23,0,2026,2,2,3,2,0,695,1,5,0,51,126,0
0,23,2027,0,0,3,0,1,597,1,0,14,79,14,0
23,0,2027,0,0,0,3,0,597,1,14,0,14,79,0
0,23,2028,1,0,3,0,1,216,1,0,33,0,0,0
